"NCBI","name","skin_species_prevalence","vagina_species_prevalence","oralcavity_species_prevalence","nasalcavity_species_prevalence","stool_species_prevalence"
"2056843","Pseudomonas sp. HMWF006",0.0110497237569061,0,0,0,0
"307480","Chryseobacterium vrystaatense",0.0110497237569061,0,0,0,0
"1736441","Methylibium sp. Root1272",0.0110497237569061,0,0,0,0
"29378","Staphylococcus arlettae",0.00828729281767956,0,0.00757575757575758,0,0
"1873897","Cupriavidus sp.",0.00828729281767956,0,0,0,0.00374414976599064
"756892","Acinetobacter indicus",0.00828729281767956,0,0,0,0.000208008320332813
"273371","Candida orthopsilosis",0.00828729281767956,0,0,0,0
"61647","Pluralibacter gergoviae",0.00828729281767956,0,0,0,0.00031201248049922
"1658672","Ottowia sp. oral taxon 894",0.00828729281767956,0,0.156060606060606,0.0108695652173913,0.000104004160166407
"633701","Prevotella saccharolytica",0.00828729281767956,0,0.254545454545455,0,0
"42862","Rickettsia felis",0.00828729281767956,0,0,0,0.000104004160166407
"41170","Exiguobacterium acetylicum",0.00828729281767956,0,0,0,0
"51123","[Eubacterium] saphenum",0.00828729281767956,0,0.265151515151515,0,0.00239209568382735
"33025","Phascolarctobacterium faecium",0.00828729281767956,0.0105263157894737,0.00606060606060606,0,0.354758190327613
"454155","Paraprevotella xylaniphila",0.00828729281767956,0.0105263157894737,0.00454545454545455,0,0.319916796671867
"671218","Alloprevotella rava",0.00828729281767956,0,0.410606060606061,0,0.000208008320332813
"712368","Leptotrichia sp. oral taxon 498",0.00828729281767956,0,0.357575757575758,0,0
"712359","Leptotrichia sp. oral taxon 215",0.00828729281767956,0,0.712121212121212,0,0
"712622","Streptococcus sp. oral taxon 058",0.00828729281767956,0,0.253030303030303,0,0.00062402496099844
"310297","Phocaeicola plebeius",0.00828729281767956,0.0526315789473684,0.0106060606060606,0,0.228185127405096
"214856","Alistipes finegoldii",0.00828729281767956,0.0210526315789474,0.00606060606060606,0.0217391304347826,0.758190327613105
"1262886","Eubacterium sp. CAG:251",0.00828729281767956,0,0.00303030303030303,0,0.269682787311492
"1550024","Ruthenibacterium lactatiformans",0.00828729281767956,0.0210526315789474,0.00151515151515152,0,0.83213728549142
"292800","Flavonifractor plautii",0.00828729281767956,0,0.00303030303030303,0,0.715756630265211
"1689","Bifidobacterium dentium",0.00828729281767956,0.0105263157894737,0.0848484848484849,0,0.110452418096724
"33012","Propionimicrobium lymphophilum",0.00828729281767956,0.0105263157894737,0,0,0.00031201248049922
"156456","Anaeroglobus geminatus",0.00828729281767956,0.0105263157894737,0.127272727272727,0,0.00436817472698908
"59505","Actinotignum schaalii",0.00828729281767956,0,0,0,0.000416016640665627
"1685","Bifidobacterium breve",0.00828729281767956,0.0526315789473684,0.00303030303030303,0,0.0387935517420697
"1095727","Streptococcus sp. SK643",0.00828729281767956,0,0.103030303030303,0.0108695652173913,0.00031201248049922
"418223","Methylobacterium phyllosphaerae",0.00828729281767956,0,0,0,0
"87541","Aerococcus christensenii",0.00828729281767956,0.0842105263157895,0,0,0.00176807072282891
"47715","Lacticaseibacillus rhamnosus",0.00828729281767956,0,0.00151515151515152,0,0.0288091523660946
"1262888","Eubacterium sp. CAG:274",0.00828729281767956,0,0,0,0.254290171606864
"1262777","Clostridium sp. CAG:167",0.00828729281767956,0.0105263157894737,0.00151515151515152,0,0.283411336453458
"485","Neisseria gonorrhoeae",0.00828729281767956,0,0.0848484848484849,0,0
"1635005","Rheinheimera sp. KL1",0.00828729281767956,0,0,0,0
"187101","Sneathia vaginalis",0.00828729281767956,0.0631578947368421,0,0,0.00655226209048362
"575","Raoultella planticola",0.00828729281767956,0,0,0,0.00613624544981799
"37734","Enterococcus casseliflavus",0.00828729281767956,0,0.00303030303030303,0,0.00769630785231409
"58231","Treponema medium",0.00828729281767956,0,0.339393939393939,0,0
"712213","Capnocytophaga sp. oral taxon 332",0.00828729281767956,0,0.286363636363636,0.0108695652173913,0
"86332","Mogibacterium pumilum",0.00828729281767956,0,0.263636363636364,0,0.0031201248049922
"472694","Pantoea brenneri",0.00828729281767956,0,0,0,0.000104004160166407
"849","Fusobacterium gonidiaformans",0.00828729281767956,0,0.00454545454545455,0,0.0078003120124805
"539813","Enterobacter mori",0.00828729281767956,0,0.00606060606060606,0,0.0182007280291212
"246432","Staphylococcus equorum",0.00828729281767956,0,0,0,0.00187207488299532
"712528","Selenomonas sp. oral taxon 126",0.00828729281767956,0,0.233333333333333,0,0
"712711","Tannerella sp. oral taxon 808",0.00828729281767956,0,0.18030303030303,0,0.000104004160166407
"1263086","Megamonas funiformis CAG:377",0.00828729281767956,0,0.00151515151515152,0,0.0280811232449298
"2748","Carnobacterium divergens",0.00828729281767956,0,0.00303030303030303,0,0.00176807072282891
"1639","Listeria monocytogenes",0.00828729281767956,0,0.00151515151515152,0,0
"28038","Latilactobacillus curvatus",0.00828729281767956,0,0,0,0.0124804992199688
"1477000","Peptoniphilus sp. DNF00840",0.00828729281767956,0.0105263157894737,0,0,0.00114404576183047
"106648","Acinetobacter bereziniae",0.00828729281767956,0,0,0,0.000416016640665627
"921","Starkeya novella",0.00828729281767956,0,0,0,0
"1296","Mammaliicoccus sciuri",0.00828729281767956,0,0,0,0.00114404576183047
"393921","Porphyromonas crevioricanis",0.00828729281767956,0,0,0,0
"1517682","Porphyromonadaceae bacterium COT-184 OH4590",0.00828729281767956,0,0,0,0
"217204","Achromobacter insolitus",0.00828729281767956,0,0,0,0
"1364","Lactococcus piscium",0.00828729281767956,0,0,0,0.0093603744149766
"28091","Neisseria weaveri",0.00828729281767956,0,0,0,0
"1718","Corynebacterium glutamicum",0.00828729281767956,0,0,0,0.00031201248049922
"28188","Capnocytophaga canimorsus",0.00828729281767956,0,0,0,0
"1314","Streptococcus pyogenes",0.00828729281767956,0,0,0,0.000520020800832033
"1214787","Paracoccus sediminis",0.00828729281767956,0,0,0,0
"1550233","Blastococcus sp. DSM 44205",0.00828729281767956,0,0,0,0
"186479","Kouleothrix aurantiaca",0.00828729281767956,0,0,0,0.00197607904316173
"1736349","Williamsia sp. Leaf354",0.00828729281767956,0,0,0,0
"1532555","Brevundimonas sp. DS20",0.00828729281767956,0,0,0,0
"157227","Jeotgalicoccus halotolerans",0.00828729281767956,0,0,0,0
"105219","Ralstonia mannitolilytica",0.00828729281767956,0,0,0,0
"47847","Brachybacterium nesterenkovii",0.00828729281767956,0,0,0,0
"126673","Mycobacterium doricum",0.00828729281767956,0,0,0,0
"1465756","Peptoniphilus grossensis",0.00828729281767956,0,0,0,0.000104004160166407
"470868","Achromobacter marplatensis",0.00828729281767956,0,0,0,0.000104004160166407
"384677","Ornithinimicrobium pekingense",0.00828729281767956,0,0,0,0
"442954","Knoellia aerolata",0.00828729281767956,0,0,0,0
"244566","Pseudomonas lurida",0.00828729281767956,0,0,0,0
"1605838","Pseudomonas coleopterorum",0.00828729281767956,0,0,0,0
"38307","Gluconobacter cerinus",0.00828729281767956,0,0,0,0
"1797552","Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_63_240",0.00828729281767956,0,0,0,0
"1907311","Janthinobacterium sp. TND4EL3",0.00828729281767956,0,0,0,0
"217090","Paenibacillus pasadenensis",0.00828729281767956,0,0,0,0
"112234","Chryseobacterium joostei",0.00828729281767956,0,0,0,0
"1712678","Pseudomonas sp. 2822-17",0.00828729281767956,0,0,0,0
"1246","Leuconostoc lactis",0.00828729281767956,0,0,0,0.0134165366614665
"326523","Neisseria zoodegmatis",0.00828729281767956,0,0,0,0
"182337","Erwinia billingiae",0.00828729281767956,0,0,0,0
"1849736","Microbacterium sp. SZ1",0.00552486187845304,0,0,0,0
"172043","Brevundimonas nasdae",0.00552486187845304,0,0,0,0
"137591","Weissella cibaria",0.00552486187845304,0,0,0,0.0227769110764431
"36809","Mycobacteroides abscessus",0.00552486187845304,0,0,0,0
"2230885","Roseicella frigidaeris",0.00552486187845304,0,0,0,0
"659","Photobacterium phosphoreum",0.00552486187845304,0,0,0,0
"56192","Photobacterium iliopiscarium",0.00552486187845304,0,0,0,0
"933063","Dichotomicrobium thermohalophilum",0.00552486187845304,0,0,0,0
"1544413","Corynebacterium lowii",0.00552486187845304,0,0,0,0
"108486","Corynebacterium falsenii",0.00552486187845304,0,0,0,0
"75750","Aspergillus sydowii",0.00552486187845304,0,0,0,0
"36807","Microbacterium laevaniformans",0.00552486187845304,0,0,0,0
"69","Lysobacter enzymogenes",0.00552486187845304,0,0,0,0
"57498","Deinococcus grandis",0.00552486187845304,0,0,0,0
"1795832","Eikenella halliae",0.00552486187845304,0,0.198484848484848,0.0108695652173913,0.000208008320332813
"1262882","Eubacterium sp. CAG:180",0.00552486187845304,0,0,0,0.333021320852834
"328814","Alistipes shahii",0.00552486187845304,0.0105263157894737,0.00454545454545455,0,0.741653666146646
"33053","Neisseria perflava",0.00552486187845304,0,0.16969696969697,0,0.00062402496099844
"1110546","Veillonella tobetsuensis",0.00552486187845304,0,0.362121212121212,0,0.0263130525221009
"1501332","Oribacterium asaccharolyticum",0.00552486187845304,0,0.375757575757576,0,0.00031201248049922
"419015","Alloscardovia omnicolens",0.00552486187845304,0.0105263157894737,0.0863636363636364,0,0.0300572022880915
"1263000","Firmicutes bacterium CAG:110",0.00552486187845304,0,0.00454545454545455,0,0.51461258450338
"1262889","Eubacterium sp. CAG:38",0.00552486187845304,0.0105263157894737,0,0,0.628497139885595
"310298","Phocaeicola coprocola",0.00552486187845304,0.0210526315789474,0.00303030303030303,0,0.137701508060322
"338188","Bacteroides finegoldii",0.00552486187845304,0.0105263157894737,0.00606060606060606,0,0.269890795631825
"39496","Eubacterium ventriosum",0.00552486187845304,0,0.00303030303030303,0,0.58814352574103
"187328","Veillonella montpellierensis",0.00552486187845304,0.0210526315789474,0,0,0.000104004160166407
"1870995","Actinotignum timonense",0.00552486187845304,0.0105263157894737,0,0,0.00104004160166407
"155892","Caulobacter vibrioides",0.00552486187845304,0,0,0,0
"248315","Veillonella rodentium",0.00552486187845304,0,0.0984848484848485,0,0.00447217888715549
"1547","Erysipelatoclostridium ramosum",0.00552486187845304,0,0,0,0.174206968278731
"546","Citrobacter freundii",0.00552486187845304,0,0,0,0.0341133645345814
"133448","Citrobacter youngae",0.00552486187845304,0,0.00151515151515152,0,0.0341133645345814
"1703337","Prevotella colorans",0.00552486187845304,0.0947368421052632,0.00151515151515152,0,0.0100884035361414
"1633","Limosilactobacillus vaginalis",0.00552486187845304,0.178947368421053,0.00606060606060606,0,0.00603224128965159
"1284775","Prevotella sp. S7-1-8",0.00552486187845304,0.0842105263157895,0,0,0.00551222048881955
"214473","Staphylococcus nepalensis",0.00552486187845304,0,0.0106060606060606,0,0
"480","Moraxella catarrhalis",0.00552486187845304,0,0.00606060606060606,0.0543478260869565,0
"157782","Pseudomonas parafulva",0.00552486187845304,0,0,0,0
"1363","Lactococcus garvieae",0.00552486187845304,0,0,0,0.0152886115444618
"39483","Faecalitalea cylindroides",0.00552486187845304,0,0,0,0.10535621424857
"135082","Selenomonas infelix",0.00552486187845304,0,0.262121212121212,0,0.000104004160166407
"202789","Actinobaculum massiliense",0.00552486187845304,0,0,0,0.000208008320332813
"1587","Lactobacillus helveticus",0.00552486187845304,0,0.0106060606060606,0,0.00322412896515861
"52767","Actinomyces denticolens",0.00552486187845304,0,0.00606060606060606,0,0
"2051","Mobiluncus curtisii",0.00552486187845304,0.0315789473684211,0,0,0.00436817472698908
"28126","Prevotella buccae",0.00552486187845304,0,0.145454545454545,0,0.00748829953198128
"712532","Selenomonas sp. oral taxon 138",0.00552486187845304,0,0.206060606060606,0,0
"45851","Butyrivibrio crossotus",0.00552486187845304,0,0.0106060606060606,0,0.186167446697868
"78535","Streptococcus viridans",0.00552486187845304,0,0.0484848484848485,0,0.00343213728549142
"1912897","Blautia argi",0.00552486187845304,0,0,0,0.0134165366614665
"5482","Candida tropicalis",0.00552486187845304,0,0.00757575757575758,0.0108695652173913,0.00062402496099844
"93064","Sphingomonas koreensis",0.00552486187845304,0,0.00303030303030303,0,0
"671222","Propionibacterium sp. oral taxon 192",0.00552486187845304,0,0.00757575757575758,0,0
"428712","Jonquetella anthropi",0.00552486187845304,0,0.00151515151515152,0.0108695652173913,0.00197607904316173
"553","Pantoea ananatis",0.00552486187845304,0,0.00151515151515152,0,0
"223919","Clostridium diolis",0.00552486187845304,0,0,0,0
"1520","Clostridium beijerinckii",0.00552486187845304,0,0,0,0
"212","Helicobacter acinonychis",0.00552486187845304,0,0,0,0
"1882734","Salinicola sp. MIT1003",0.00552486187845304,0,0,0,0
"1904962","Corynebacterium sp. CNJ-954",0.00552486187845304,0,0,0,0
"72557","Achromobacter ruhlandii",0.00552486187845304,0,0,0,0.000104004160166407
"45670","Salinicoccus roseus",0.00552486187845304,0,0,0,0
"106592","Ensifer adhaerens",0.00552486187845304,0,0,0,0.000104004160166407
"1925021","Bacillus haynesii",0.00552486187845304,0,0,0,0.000520020800832033
"146474","Acetobacter orientalis",0.00552486187845304,0,0,0,0
"155866","Weissella soli",0.00552486187845304,0,0,0,0
"1211807","Pseudomonas kunmingensis",0.00552486187845304,0,0,0,0
"493","Neisseria canis",0.00552486187845304,0,0.00151515151515152,0,0
"13076","Globicatella sanguinis",0.00552486187845304,0,0,0,0.000104004160166407
"358","Agrobacterium tumefaciens",0.00552486187845304,0,0.00151515151515152,0,0
"147709","Carnobacterium inhibens",0.00552486187845304,0,0,0,0
"204525","Roseomonas cervicalis",0.00552486187845304,0,0,0,0
"1306993","Pseudomonas soli",0.00552486187845304,0,0,0,0
"1788301","Pseudomonas versuta",0.00552486187845304,0,0,0,0.000104004160166407
"797291","Sphingobacterium lactis",0.00552486187845304,0,0,0,0
"2070761","Paucibacter aquatile",0.00552486187845304,0,0,0,0
"412384","Priestia aryabhattai",0.00552486187845304,0,0,0,0.00062402496099844
"1897634","Tersicoccus sp. Bi-70",0.00552486187845304,0,0,0,0
"43304","Mycolicibacterium peregrinum",0.00552486187845304,0,0,0,0
"52770","Buchananella hordeovulneris",0.00552486187845304,0,0,0,0
"95161","Saccharopolyspora flava",0.00552486187845304,0,0,0,0
"1032851","Corynebacterium nuruki",0.00552486187845304,0,0,0,0
"31943","Brevibacterium iodinum",0.00552486187845304,0,0,0,0.000104004160166407
"1796","Mycobacterium senegalense",0.00552486187845304,0,0,0,0
"451644","Mycolicibacterium conceptionense",0.00552486187845304,0,0,0,0
"33052","Sphingopyxis terrae",0.00552486187845304,0,0,0,0.000104004160166407
"2032574","Xanthomonadaceae bacterium NML07-0707",0.00552486187845304,0,0,0,0
"1645681","Nakamurella silvestris",0.00552486187845304,0,0,0,0
"656366","Arthrobacter alpinus",0.00552486187845304,0,0,0,0
"1774969","Methyloceanibacter superfactus",0.00552486187845304,0,0,0,0
"111015","Actinomyces radicidentis",0.00552486187845304,0,0,0,0.00114404576183047
"1414851","Pelistega indica",0.00552486187845304,0,0,0,0.000104004160166407
"1736209","Sanguibacter sp. Leaf3",0.00552486187845304,0,0,0,0
"630515","Microlunatus soli",0.00552486187845304,0,0,0,0
"1499308","Paracoccus mutanolyticus",0.00552486187845304,0,0,0,0
"945844","Massilia oculi",0.00552486187845304,0,0,0,0
"78259","Scardovia inopinata",0.00552486187845304,0,0.0121212121212121,0,0.000208008320332813
"1076550","Pantoea rwandensis",0.00552486187845304,0,0.00151515151515152,0,0
"1118451","Ciceribacter naphthalenivorans",0.00552486187845304,0,0,0,0
"2080494","Pantoea sp. PSNIH6",0.00552486187845304,0,0,0,0
"2025658","Pseudomonas sp. NS1(2017)",0.00552486187845304,0,0,0,0
"112002","Psychrobacter pacificensis",0.00552486187845304,0,0,0,0
"1881103","Geodermatophilus sp. DSM 45219",0.00552486187845304,0,0,0,0
"2069310","Brachybacterium sp. UMB0905",0.00552486187845304,0,0,0,0
"402596","Nocardioides exalbidus",0.00552486187845304,0,0,0,0
"1933777","Microbacterium sp. CSI-V",0.00552486187845304,0,0,0,0
"128780","Stenotrophomonas acidaminiphila",0.00552486187845304,0,0,0,0
"1252","Leuconostoc carnosum",0.00552486187845304,0,0,0,0.00655226209048362
"1904462","Stenotrophomonas sp. BIIR7",0.00552486187845304,0,0,0,0
"85693","Mycolicibacterium monacense",0.00552486187845304,0,0,0,0
"4932","Saccharomyces cerevisiae",0.00552486187845304,0,0,0,0.0166406656266251
"1931995","Glutamicibacter sp.",0.00552486187845304,0,0,0,0
"1005944","Nocardioides szechwanensis",0.00552486187845304,0,0,0,0
"1908690","Fimbriiglobus ruber",0.00552486187845304,0,0,0,0
"748909","Nocardioides alpinus",0.00552486187845304,0,0,0,0
"938405","Belnapia rosea",0.00552486187845304,0,0,0,0
"515393","Pseudomonas yamanorum",0.00552486187845304,0.0947368421052632,0,0,0.000520020800832033
"343","Xanthomonas translucens",0.00552486187845304,0,0,0,0
"470931","Pantoea anthophila",0.00552486187845304,0,0,0,0
"161890","Corynebacterium mastitidis",0.00552486187845304,0,0,0,0
"272918","Nesterenkonia sandarakina",0.00552486187845304,0,0,0,0
"932213","Serratia sp. M24T3",0.00552486187845304,0,0,0,0
"1736224","Serratia sp. Leaf51",0.00552486187845304,0,0,0,0
"34087","Sphingobacterium faecium",0.00552486187845304,0,0,0,0
"577","Raoultella terrigena",0.00552486187845304,0,0,0,0.00031201248049922
"580","Kluyvera cryocrescens",0.00552486187845304,0,0,0,0.00540821632865315
"1909299","Blastomonas sp.",0.00552486187845304,0,0,0,0
"2213080","Pseudomonas sp. 57B-090624",0.00552486187845304,0,0,0,0.000104004160166407
"90239","Moraxella canis",0.00552486187845304,0,0,0,0
"39695","Mycolicibacterium tokaiense",0.00552486187845304,0,0,0,0
"158627","Pseudomonas graminis",0.00552486187845304,0,0,0,0
"54299","Chroococcidiopsis thermalis",0.00276243093922652,0,0,0,0
"292","Burkholderia cepacia",0.00276243093922652,0,0,0,0
"482957","Burkholderia lata",0.00276243093922652,0,0,0,0
"497725","Kosakonia oryzae",0.00276243093922652,0,0.00303030303030303,0,0.00093603744149766
"1599","Latilactobacillus sakei",0.00276243093922652,0,0,0,0.037857514300572
"1598","Limosilactobacillus reuteri",0.00276243093922652,0,0.00151515151515152,0,0.00634425377015081
"187327","Acidaminococcus intestini",0.00276243093922652,0,0,0,0.105044201768071
"33036","Anaerococcus tetradius",0.00276243093922652,0.0736842105263158,0,0,0.00187207488299532
"688","Aliivibrio logei",0.00276243093922652,0,0,0,0
"512643","Photobacterium aquimaris",0.00276243093922652,0,0,0,0
"315358","Spiroplasma eriocheiris",0.00276243093922652,0,0,0,0
"453783","Lysobacter soli",0.00276243093922652,0,0,0,0
"1986231","Sphingomonadaceae bacterium MED-G03",0.00276243093922652,0,0,0,0
"1136105","Tolypothrix campylonemoides",0.00276243093922652,0,0,0,0
"1004901","Gordonia iterans",0.00276243093922652,0,0,0,0
"1972128","Corynebacterium sp. BCW_4722",0.00276243093922652,0,0,0,0
"1945662","Paracoccus contaminans",0.00276243093922652,0,0,0,0
"102684","Streptococcus infantarius",0.00276243093922652,0,0,0,0.0309932397295892
"2032582","Xanthomonadaceae bacterium NML91-0213",0.00276243093922652,0,0,0,0
"46472","Aspergillus versicolor",0.00276243093922652,0,0,0,0
"176090","Streptococcus sinensis",0.00276243093922652,0,0.0712121212121212,0,0.00353614144565783
"69710","Treponema vincentii",0.00276243093922652,0,0.203030303030303,0,0
"51160","Treponema maltophilum",0.00276243093922652,0,0.206060606060606,0,0
"118562","Arthrospira platensis",0.00276243093922652,0,0,0,0.000104004160166407
"786","Rickettsia akari",0.00276243093922652,0,0,0,0
"1068590","Rickettsia asembonensis",0.00276243093922652,0,0,0,0
"467174","Rickettsia hoogstraalii",0.00276243093922652,0,0,0,0
"358220","Acidovorax sp. KKS102",0.00276243093922652,0,0,0,0
"238","Elizabethkingia meningoseptica",0.00276243093922652,0,0,0,0
"1121358","Corynebacterium doosanense",0.00276243093922652,0,0,0,0
"135080","Selenomonas flueggei",0.00276243093922652,0,0.409090909090909,0,0.000520020800832033
"39950","Dialister pneumosintes",0.00276243093922652,0,0.254545454545455,0,0.0140405616224649
"2173","Methanobrevibacter smithii",0.00276243093922652,0,0,0,0.371398855954238
"626932","Alistipes indistinctus",0.00276243093922652,0.0105263157894737,0.00151515151515152,0,0.45990639625585
"40519","Ruminococcus callidus",0.00276243093922652,0,0,0,0.237129485179407
"1262824","Clostridium sp. CAG:58",0.00276243093922652,0,0.00151515151515152,0,0.405824232969319
"471189","Gordonibacter pamelaeae",0.00276243093922652,0.0105263157894737,0,0,0.658554342173687
"218139","Aeriscardovia aeriphila",0.00276243093922652,0,0.00303030303030303,0,0.193863754550182
"5476","Candida albicans",0.00276243093922652,0.0526315789473684,0.0242424242424242,0,0.00228809152366095
"80878","Acidovorax temperans",0.00276243093922652,0,0,0,0
"722472","Bradyrhizobium lablabi",0.00276243093922652,0,0,0,0
"454154","Paraprevotella clara",0.00276243093922652,0,0.00151515151515152,0,0.144461778471139
"189723","Prevotella micans",0.00276243093922652,0,0.156060606060606,0,0
"584","Proteus mirabilis",0.00276243093922652,0,0,0.0108695652173913,0.00426417056682267
"57706","Citrobacter braakii",0.00276243093922652,0,0,0,0.0115444617784711
"589436","Prevotella fusca",0.00276243093922652,0,0.195454545454545,0,0
"134821","Ureaplasma parvum",0.00276243093922652,0.315789473684211,0,0,0.00104004160166407
"1981510","Monoglobus pectinilyticus",0.00276243093922652,0,0,0,0.194071762870515
"29348","[Clostridium] spiroforme",0.00276243093922652,0,0,0,0.255746229849194
"674529","Bacteroides faecis",0.00276243093922652,0,0.00151515151515152,0,0.185023400936037
"1262986","Proteobacteria bacterium CAG:139",0.00276243093922652,0.0105263157894737,0.00757575757575758,0,0.357566302652106
"67827","Citrobacter werkmanii",0.00276243093922652,0,0.00151515151515152,0,0.00811232449297972
"504","Kingella kingae",0.00276243093922652,0,0.0333333333333333,0,0
"1676617","Ralstonia sp. MD27",0.00276243093922652,0,0,0,0.000104004160166407
"190721","Ralstonia insidiosa",0.00276243093922652,0,0,0,0
"1432052","Eisenbergiella tayi",0.00276243093922652,0,0,0,0.214872594903796
"478","Moraxella nonliquefaciens",0.00276243093922652,0,0.00303030303030303,0.206521739130435,0
"282402","Prevotella multiformis",0.00276243093922652,0,0.15,0,0.000104004160166407
"305719","Prevotella baroniae",0.00276243093922652,0,0.159090909090909,0,0.00031201248049922
"1588751","Tissierellia bacterium KA00581",0.00276243093922652,0.0631578947368421,0,0,0.00145605824232969
"363265","Prevotella stercorea",0.00276243093922652,0,0.00303030303030303,0,0.158918356734269
"90241","Moraxella lincolnii",0.00276243093922652,0,0.00151515151515152,0.0434782608695652,0
"712288","Fusobacterium sp. oral taxon 370",0.00276243093922652,0,0.222727272727273,0.0108695652173913,0.00093603744149766
"1539298","Treponema sp. OMZ 838",0.00276243093922652,0,0.324242424242424,0,0
"154046","Hungatella hathewayi",0.00276243093922652,0,0,0,0.199583983359334
"444444","Chelatococcus daeguensis",0.00276243093922652,0,0,0,0
"1898961","[Kluyvera] intestini",0.00276243093922652,0,0,0,0.000520020800832033
"1855371","Phytobacter palmae",0.00276243093922652,0,0,0,0.000416016640665627
"1884263","Selenomonas sp. oral taxon 920",0.00276243093922652,0,0.227272727272727,0,0
"1583","Weissella confusa",0.00276243093922652,0,0.00454545454545455,0,0.0396255850234009
"171284","Mycoplasmopsis cynos",0.00276243093922652,0,0,0,0
"1917820","Leptospira johnsonii",0.00276243093922652,0,0,0,0
"447106","Leptospira licerasiae",0.00276243093922652,0,0,0,0
"1810504","Immundisolibacter cernigliae",0.00276243093922652,0,0.00151515151515152,0,0
"727","Haemophilus influenzae",0.00276243093922652,0,0.168181818181818,0.0108695652173913,0.000104004160166407
"1227265","Capnocytophaga sp. oral taxon 863",0.00276243093922652,0,0.277272727272727,0,0
"714","Aggregatibacter actinomycetemcomitans",0.00276243093922652,0,0.110606060606061,0,0
"710239","Capnocytophaga sp. oral taxon 338",0.00276243093922652,0,0.256060606060606,0,0
"2052","Mobiluncus mulieris",0.00276243093922652,0.0105263157894737,0,0,0
"133926","Olsenella uli",0.00276243093922652,0,0.0833333333333333,0,0.00582423296931877
"1321785","Selenomonas sp. oral taxon 892",0.00276243093922652,0,0.213636363636364,0,0
"43995","Johnsonella ignava",0.00276243093922652,0,0.118181818181818,0,0
"82203","Centipeda periodontii",0.00276243093922652,0,0.16969696969697,0,0
"28134","Prevotella oralis",0.00276243093922652,0,0.0984848484848485,0,0.000832033281331253
"1262756","Blautia sp. CAG:257",0.00276243093922652,0,0,0,0.162558502340094
"31971","Amedibacillus dolichus",0.00276243093922652,0,0,0,0.0409776391055642
"1262924","Prevotella sp. CAG:279",0.00276243093922652,0,0.00303030303030303,0.0108695652173913,0.168590743629745
"158847","Megamonas hypermegale",0.00276243093922652,0,0.00303030303030303,0,0.0943317732709308
"437897","Megamonas funiformis",0.00276243093922652,0,0.00757575757575758,0.0108695652173913,0.110348413936557
"293388","Bacillus aerius",0.00276243093922652,0,0,0,0.000832033281331253
"1579","Lactobacillus acidophilus",0.00276243093922652,0,0,0,0.0518980759230369
"197575","Haemophilus aegyptius",0.00276243093922652,0,0.0439393939393939,0,0
"1889813","Anaerolineaceae bacterium oral taxon 439",0.00276243093922652,0,0.0333333333333333,0,0.000416016640665627
"313439","Streptococcus massiliensis",0.00276243093922652,0,0.00909090909090909,0,0.000416016640665627
"1263022","Firmicutes bacterium CAG:424",0.00276243093922652,0,0,0,0.0293291731669267
"77917","Fusobacterium naviforme",0.00276243093922652,0.0105263157894737,0,0,0.00551222048881955
"89152","Peptacetobacter hiranonis",0.00276243093922652,0,0,0,0.0015600624024961
"881260","Enterobacter bugandensis",0.00276243093922652,0,0,0,0.00977639105564223
"477","Moraxella lacunata",0.00276243093922652,0,0,0.0108695652173913,0
"150055","Streptococcus lutetiensis",0.00276243093922652,0,0,0,0.0327613104524181
"68909","Deinococcus geothermalis",0.00276243093922652,0,0,0,0
"198480","Psychrobacter fozii",0.00276243093922652,0,0,0,0
"158823","Cedecea lapagei",0.00276243093922652,0,0,0,0
"2094561","Amnimonas aquatica",0.00276243093922652,0,0,0,0
"588932","Brevundimonas naejangsanensis",0.00276243093922652,0,0,0,0
"37636","Thermus scotoductus",0.00276243093922652,0,0,0,0.000104004160166407
"366650","Xanthomonas alfalfae",0.00276243093922652,0,0,0,0
"347","Xanthomonas oryzae",0.00276243093922652,0,0,0,0
"56448","Xanthomonas arboricola",0.00276243093922652,0,0,0,0
"1321780","Mitsuokella sp. oral taxon 131",0.00276243093922652,0,0.0257575757575758,0,0.000208008320332813
"1287735","Achromobacter insuavis",0.00276243093922652,0,0,0,0
"753","Pasteurella canis",0.00276243093922652,0,0,0,0
"1625","Fructilactobacillus sanfranciscensis",0.00276243093922652,0,0,0,0.0100884035361414
"1515613","Porphyromonas sp. COT-239 OH1446",0.00276243093922652,0,0,0,0
"150248","Anoxybacillus pushchinoensis",0.00276243093922652,0,0,0,0
"1631871","Weissella jogaejeotgali",0.00276243093922652,0,0,0,0
"24","Shewanella putrefaciens",0.00276243093922652,0,0,0,0
"1249","Weissella paramesenteroides",0.00276243093922652,0,0,0,0.00062402496099844
"47312","Tsukamurella pulmonis",0.00276243093922652,0,0,0,0
"1859096","Cryptococcus gattii VGII",0.00276243093922652,0,0,0,0
"552467","Cryptococcus gattii VGIII",0.00276243093922652,0,0,0,0
"37769","Cryptococcus gattii VGI",0.00276243093922652,0,0,0,0
"713588","Kaistella chaponensis",0.00276243093922652,0,0,0,0
"512012","Flavobacteriaceae bacterium JJC",0.00276243093922652,0,0,0,0
"83262","Mycobacteroides immunogenum",0.00276243093922652,0,0,0,0
"1624","Ligilactobacillus salivarius",0.00276243093922652,0,0.00909090909090909,0,0.037857514300572
"342002","Mycolicibacter arupensis",0.00276243093922652,0,0,0,0
